12.5	0	0.03028	0.47553	0.44826	0.04546	0.00047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.55	0	0.02893	0.46636	0.4567	0.04754	0.00047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.6	0	0.0269	0.45997	0.46257	0.05011	0.00045	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.65	0	0.02539	0.45251	0.47051	0.05103	0.00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.7	0	0.02352	0.44468	0.47421	0.05697	0.00062	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.75	0	0.022	0.43839	0.48116	0.05789	0.00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.8	0	0.02178	0.42891	0.48851	0.06012	0.00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.85	0	0.02004	0.41974	0.4955	0.06385	0.00087	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.9	0	0.01831	0.41388	0.49923	0.06768	0.0009	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.95	0	0.01794	0.40461	0.50543	0.07111	0.00091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	0	0.01678	0.39848	0.50852	0.07521	0.00101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.05	0	0.0153	0.39168	0.51545	0.07627	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.1	0	0.01523	0.38271	0.51866	0.08218	0.00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.15	0	0.01386	0.37739	0.52161	0.08568	0.00146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.2	0	0.01239	0.36554	0.53233	0.08824	0.00149	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
13.25	0	0.01215	0.36091	0.53329	0.09173	0.00192	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.3	0	0.01099	0.35267	0.53772	0.09673	0.00188	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
13.35	0	0.01097	0.34565	0.5398	0.10152	0.00206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.4	0	0.01036	0.33988	0.54621	0.10154	0.00201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.45	0	0.00903	0.3329	0.54779	0.10779	0.00249	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.5	0	0.00896	0.32601	0.55438	0.10794	0.0027	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
13.55	0	0.00841	0.31824	0.55794	0.11285	0.00255	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
13.6	0	0.00782	0.31409	0.55925	0.11615	0.00268	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
13.65	0	0.00748	0.3101	0.5594	0.12016	0.00286	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.7	0	0.00694	0.29932	0.56518	0.12509	0.00345	2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
13.75	0	0.00614	0.29544	0.56695	0.12817	0.00329	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
13.8	0	0.00551	0.28853	0.5704	0.13212	0.00342	2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
13.85	0	0.006	0.28211	0.57193	0.13591	0.00405	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.9	0	0.00513	0.27551	0.57455	0.14095	0.00386	0	0	0	0	0	0	0	0	0	0	0	0	0	0
